session_id,timestamp,traffic_source,campaign_id,device_type,landing_page_variant,geo_region,returning_visitor,session_duration_sec,scroll_depth_pct,num_clicks,sections_viewed,time_to_first_scroll_sec,form_started,form_field_interactions,converted,appointment_set,appointment_overall,log_duration,log_clicks,log_time_to_first_scroll,session_date,intent_score,intent_tier
s_585531,2026-02-03 11:51:05,facebook,fb_camp_0001,mobile,B,South,1,7.9,19.4,2,0,5.07,0,0,0,,0,2.186051276738094,1.0986122886681096,1.803358605071407,2026-02-03,0.0014079028294104138,Low
s_854562,2026-02-15 17:12:11,facebook,fb_camp_0001,mobile,B,South,0,21.4,45.6,2,4,3.9,0,0,0,,0,3.109060958860994,1.0986122886681096,1.589235205116581,2026-02-15,0.014813010925088905,Medium
s_237977,2026-03-13 19:12:48,facebook,fb_camp_0007,desktop,A,South,0,6.0,2.8,63,0,1.34,0,0,0,,0,1.9459101490553132,4.1588830833596715,0.8501509293696101,2026-03-13,0.01619673949497417,Medium
s_601056,2026-02-13 03:45:49,google,g_camp_0013,mobile,B,Midwest,0,130.6,32.6,5,3,4.6,1,4,0,,0,4.879767018891217,1.791759469228055,1.7227665977411035,2026-02-13,0.02157560492563657,Medium
s_667620,2026-03-15 19:21:24,facebook,fb_camp_0001,desktop,A,West,0,18.4,25.5,0,2,4.95,0,0,0,,0,2.9652730660692823,0.0,1.7833912195575383,2026-03-15,0.0013600602435407932,Low
s_469132,2026-02-24 03:36:51,facebook,fb_camp_0002,mobile,B,Midwest,0,8.3,10.4,1,1,12.22,0,0,0,,0,2.2300144001592104,0.6931471805599453,2.5817308344235403,2026-02-24,0.0006908733573523939,Low
s_305372,2026-02-27 10:13:35,facebook,fb_camp_0002,desktop,A,South,0,83.0,36.6,4,3,5.59,0,0,0,,0,4.430816798843313,1.6094379124341003,1.8855533485144158,2026-02-27,0.017591615963981757,Medium
s_507529,2026-03-22 18:38:19,facebook,fb_camp_0001,mobile,B,West,0,23.8,0.0,1,3,4.86,0,0,0,,0,3.2108436531709366,0.6931471805599453,1.7681496035889213,2026-03-22,0.001903699884924954,Low
s_445422,2026-03-27 20:41:33,facebook,fb_camp_0002,mobile,B,Northeast,0,15.8,21.8,2,5,9.18,0,0,0,,0,2.8213788864092133,1.0986122886681096,2.3204250111223765,2026-03-27,0.007196286984378974,Low
s_904471,2026-03-08 18:29:31,google,g_camp_0011,mobile,B,South,0,22.9,80.8,6,4,9.12,0,0,0,,0,3.173878458937465,1.9459101490553132,2.3145136638593193,2026-03-08,0.05069973682904552,Medium
s_020483,2026-02-17 03:13:29,facebook,fb_camp_0001,desktop,B,Northeast,0,6.4,38.9,3,5,4.51,0,0,0,,0,2.0014800002101243,1.3862943611198906,1.706564623164823,2026-02-17,0.012834893962434424,Medium
s_211497,2026-02-27 19:51:39,facebook,fb_camp_0001,desktop,A,South,0,53.0,40.9,6,3,4.76,0,0,0,,0,3.9889840465642745,1.9459101490553132,1.7509374747077997,2026-02-27,0.02337561475646999,Medium
s_766261,2026-03-02 13:22:59,facebook,fb_camp_0001,mobile,A,South,0,5.8,25.2,1,2,6.14,0,0,0,,0,1.916922612182061,0.6931471805599453,1.965712776351493,2026-03-02,0.0016311048820248039,Low
s_293961,2026-02-12 16:08:47,google,g_camp_0011,mobile,A,Midwest,0,25.7,18.8,5,3,3.63,0,0,0,,0,3.2846635654062037,1.791759469228055,1.5325568680981427,2026-02-12,0.009817909574767901,Low
s_133183,2026-02-02 13:24:34,google,g_camp_0011,tablet,A,Midwest,1,61.4,80.6,6,3,4.43,1,4,0,,0,4.133565275375382,1.9459101490553132,1.691939133945844,2026-02-02,0.06754557316268239,High
s_981583,2026-02-24 06:09:26,google,g_camp_0011,mobile,A,South,0,176.5,63.4,8,6,5.21,1,4,0,,0,5.178970608915471,2.1972245773362196,1.8261608959453874,2026-02-24,0.18165317757533653,High
s_407874,2026-02-19 19:21:16,facebook,fb_camp_0003,desktop,A,Northeast,1,65.9,41.6,4,3,4.13,0,0,0,,0,4.203198967134183,1.6094379124341003,1.635105659182678,2026-02-19,0.020262383242195363,Medium
s_225888,2026-03-01 05:48:05,facebook,fb_camp_0002,mobile,B,West,0,15.1,0.0,0,0,3.55,0,0,0,,0,2.7788192719904172,0.0,1.515127232962859,2026-03-01,0.0003790276172209004,Low
s_133522,2026-02-15 03:26:27,facebook,fb_camp_0001,mobile,B,South,0,26.3,20.3,2,3,4.23,0,0,0,,0,3.306886702190914,1.0986122886681096,1.6544112780768316,2026-02-15,0.005104474685433622,Low
s_296366,2026-02-02 06:25:58,google,g_camp_0013,desktop,B,Northeast,0,86.1,19.3,3,3,3.42,0,0,0,,0,4.467056883858457,1.3862943611198906,1.4861396960896067,2026-02-02,0.01150857335371015,Low
s_099024,2026-02-21 03:14:49,facebook,fb_camp_0003,desktop,A,West,0,40.1,35.7,2,3,2.84,0,0,0,,0,3.716008121502189,1.0986122886681096,1.3454723665996355,2026-02-21,0.01049484421985133,Low
s_141274,2026-02-07 20:12:29,facebook,fb_camp_0002,tablet,A,South,0,32.9,37.1,2,2,14.32,0,0,0,,0,3.5234150143864045,1.0986122886681096,2.729159164312445,2026-02-07,0.0043072578233167985,Low
s_709490,2026-02-11 22:47:07,google,g_camp_0012,desktop,A,Northeast,0,12.4,57.9,2,3,2.8,0,0,0,,0,2.5952547069568657,1.0986122886681096,1.33500106673234,2026-02-11,0.01405830026104367,Medium
s_754660,2026-03-14 14:10:56,facebook,fb_camp_0007,mobile,A,West,0,5.6,0.6,48,1,1.65,0,0,0,,0,1.8870696490323797,3.8918202981106265,0.9745596399981308,2026-03-14,0.01408312805888736,Medium
s_778510,2026-03-25 03:56:13,google,g_camp_0012,desktop,A,West,0,129.7,100.0,8,4,1.64,0,0,0,,0,4.872904620630176,2.1972245773362196,0.9707789171582247,2026-03-25,0.26316862620696146,High
s_977942,2026-02-21 08:11:36,facebook,fb_camp_0001,desktop,A,Midwest,0,122.6,45.9,3,2,8.27,1,4,0,,0,4.817050545023591,1.3862943611198906,2.2267833795777636,2026-02-21,0.01319785075559972,Medium
s_363859,2026-03-22 10:40:52,google,g_camp_0011,mobile,B,West,0,55.3,59.6,4,4,3.15,0,0,0,,0,4.030694535145645,1.6094379124341003,1.423108334242607,2026-03-22,0.04362154211269603,Medium
s_496874,2026-03-28 03:16:10,facebook,fb_camp_0002,mobile,A,Northeast,0,6.2,0.0,3,0,11.76,0,0,0,,0,1.9740810260220096,1.3862943611198906,2.546315277916644,2026-03-28,0.0006762556741161398,Low
s_139185,2026-02-03 10:41:28,facebook,fb_camp_0007,desktop,A,Northeast,0,2.5,4.5,78,1,0.57,0,0,0,,0,1.252762968495368,4.3694478524670215,0.4510756193602167,2026-02-03,0.022916487942554485,Medium
s_503090,2026-03-20 02:32:27,facebook,fb_camp_0001,mobile,A,South,0,36.2,34.5,2,1,6.91,0,0,0,,0,3.616308761279101,1.0986122886681096,2.0681277817795625,2026-03-20,0.0037771560604292335,Low
s_812170,2026-02-18 12:36:56,google,g_camp_0011,mobile,B,Midwest,0,77.3,22.7,6,5,0.62,0,0,0,,0,4.360547602996757,1.9459101490553132,0.4824261492442927,2026-02-18,0.049092487579453434,Medium
s_034530,2026-02-17 02:53:55,facebook,fb_camp_0001,mobile,A,West,1,13.5,26.8,2,0,7.19,0,0,0,,0,2.6741486494265287,1.0986122886681096,2.102913897864978,2026-02-17,0.001645601557460516,Low
s_531618,2026-02-20 08:59:28,google,g_camp_0012,mobile,B,South,0,44.4,62.7,10,5,5.16,0,0,0,,0,3.8155121050473024,2.3978952727983707,1.8180767775454285,2026-02-20,0.09689532794159615,High
s_239283,2026-03-19 09:40:43,google,g_camp_0011,desktop,A,South,0,42.5,32.6,2,4,6.04,0,0,0,,0,3.7727609380946383,1.0986122886681096,1.951608170169951,2026-03-19,0.011291821916224451,Low
s_260415,2026-03-17 01:27:21,facebook,fb_camp_0007,desktop,A,West,0,3.6,5.1,63,0,0.85,0,0,0,,0,1.5260563034950494,4.1588830833596715,0.6151856390902335,2026-03-17,0.016091345370775525,Medium
s_440916,2026-02-11 22:51:50,google,g_camp_0012,mobile,B,South,1,22.3,33.6,4,1,3.04,0,0,0,,0,3.148453360571655,1.6094379124341003,1.3962446919730587,2026-02-11,0.006454192338583269,Low
s_489325,2026-03-17 13:18:22,facebook,fb_camp_0002,tablet,A,South,0,12.0,0.0,1,1,3.38,0,0,0,,0,2.5649493574615367,0.6931471805599453,1.4770487243883548,2026-03-17,0.0009119002710999161,Low
s_639315,2026-03-23 07:53:37,facebook,fb_camp_0002,desktop,B,Midwest,0,60.8,45.7,10,7,0.87,1,8,1,1.0,1,4.123903364463645,2.3978952727983707,0.6259384308664953,2026-03-23,0.1897868350167502,High
s_150506,2026-03-12 00:59:13,facebook,fb_camp_0002,mobile,B,Northeast,1,24.4,48.2,5,6,4.38,0,0,0,,0,3.2347491740244907,1.791759469228055,1.682688374173693,2026-03-12,0.04906711597635455,Medium
s_181300,2026-03-01 22:56:10,facebook,fb_camp_0002,desktop,A,South,0,43.0,64.5,1,4,3.62,0,0,0,,0,3.784189633918261,0.6931471805599453,1.5303947050936475,2026-03-01,0.02161417987005766,Medium
s_964311,2026-03-08 08:58:06,google,g_camp_0011,mobile,A,West,0,47.4,76.6,9,3,,0,0,0,,0,3.8794998137225862,2.302585092994046,,2026-03-08,0.07284219281495607,High
s_241786,2026-02-27 19:29:53,google,g_camp_0013,mobile,B,Northeast,1,25.9,57.7,1,2,10.69,0,0,0,,0,3.292126286607793,0.6931471805599453,2.458733775483977,2026-02-27,0.005319278541614425,Low
s_204638,2026-03-20 17:20:16,facebook,fb_camp_0003,mobile,A,South,0,17.8,30.6,4,6,4.74,0,0,0,,0,2.9338568698359033,1.6094379124341003,1.747459210331475,2026-03-20,0.024422382193481883,Medium
s_541710,2026-03-21 14:57:42,facebook,fb_camp_0002,mobile,B,South,0,34.6,10.6,0,4,14.65,0,0,0,,0,3.572345637857985,0.0,2.750470916986162,2026-03-21,0.0018300237226166634,Low
s_926765,2026-02-19 17:58:37,google,g_camp_0011,mobile,A,Northeast,0,20.4,22.2,2,1,5.67,0,0,0,,0,3.0633909220278057,1.0986122886681096,1.8976198599275325,2026-02-19,0.002356288433925162,Low
s_195648,2026-03-18 04:13:54,google,g_camp_0012,mobile,B,Midwest,0,8.9,,3,2,5.63,0,0,0,,0,2.2925347571405443,1.3862943611198906,1.891604804197771,2026-03-18,0.004768482404182756,Low
s_709971,2026-02-28 03:49:17,facebook,fb_camp_0001,mobile,B,Northeast,0,11.7,22.8,3,2,3.21,0,0,0,,0,2.5416019934645457,1.3862943611198906,1.43746264769429,2026-02-28,0.004368244192231924,Low
s_752728,2026-02-27 19:41:24,facebook,fb_camp_0001,mobile,B,Midwest,1,13.7,47.9,2,1,9.07,0,0,0,,0,2.6878474937846906,1.0986122886681096,2.309560706730471,2026-02-27,0.003478045775409717,Low
s_726724,2026-02-22 11:01:43,google,g_camp_0012,mobile,B,Midwest,0,12.3,28.8,1,5,9.39,0,0,0,,0,2.5877640352277083,0.6931471805599453,2.340843805111136,2026-02-22,0.005727090900978261,Low
s_968699,2026-03-06 05:38:21,facebook,fb_camp_0002,desktop,A,Northeast,0,12.5,30.1,1,2,4.66,0,0,0,,0,2.6026896854443837,0.6931471805599453,1.7334238922150915,2026-03-06,0.0025680245640932555,Low
s_376710,2026-03-27 20:07:29,facebook,fb_camp_0003,mobile,A,Midwest,1,29.8,32.3,3,2,5.26,0,0,0,,0,3.427514689979529,1.3862943611198906,1.8341801851120072,2026-03-27,0.00656082426334131,Low
s_667464,2026-03-02 08:54:20,google,g_camp_0012,mobile,B,South,0,47.1,42.9,3,6,6.75,0,0,0,,0,3.8732821771117156,1.3862943611198906,2.0476928433652555,2026-03-02,0.03562703624541216,Medium
s_627210,2026-03-08 14:55:58,google,g_camp_0012,mobile,A,West,0,62.7,29.3,2,2,3.06,0,0,0,,0,4.154184562578117,1.0986122886681096,1.4011829736136412,2026-03-08,0.007484256096491424,Low
s_400702,2026-03-16 09:42:36,google,g_camp_0013,mobile,B,South,0,112.0,28.2,6,7,3.03,0,0,0,,0,4.727387818712341,1.9459101490553132,1.3937663759585917,2026-03-16,0.08312852136361114,High
s_551348,2026-03-08 18:20:10,google,g_camp_0012,mobile,B,West,0,54.3,62.0,7,2,2.68,0,0,0,,0,4.012772908528289,2.0794415416798357,1.3029127521808397,2026-03-08,0.03817704951925095,Medium
s_227721,2026-03-04 20:23:09,google,g_camp_0012,mobile,B,Midwest,0,21.4,23.2,7,2,4.76,1,2,0,,0,3.109060958860994,2.0794415416798357,1.7509374747077997,2026-03-04,0.008538300746444131,Low
s_716260,2026-03-23 20:08:24,google,g_camp_0012,mobile,B,Midwest,0,57.2,25.1,5,2,2.8,0,0,0,,0,4.063885354737392,1.791759469228055,1.33500106673234,2026-03-23,0.011996438066001971,Medium
s_662606,2026-03-16 10:23:09,google,g_camp_0011,desktop,A,South,0,34.4,42.7,2,4,5.32,0,0,0,,0,3.5667118201397288,1.0986122886681096,1.843719208158766,2026-03-16,0.013238943771671252,Medium
s_657691,2026-03-03 22:40:21,facebook,fb_camp_0001,desktop,A,West,0,81.1,70.3,8,4,4.24,0,0,0,,0,4.407938016458383,2.1972245773362196,1.6563214983329508,2026-03-03,0.09361340627993979,High
s_159172,2026-03-16 13:11:53,facebook,fb_camp_0002,desktop,B,West,0,3.6,35.9,2,1,5.8,0,0,0,,0,1.5260563034950494,1.0986122886681096,1.916922612182061,2026-03-16,0.001862320408896723,Low
s_062688,2026-02-17 05:43:46,google,g_camp_0011,mobile,B,Midwest,0,57.3,63.5,5,4,7.35,1,1,0,,0,4.065602093356446,1.791759469228055,2.122261538862764,2026-02-17,0.042714732853809764,Medium
s_765011,2026-03-05 14:08:01,google,g_camp_0013,mobile,B,West,0,13.7,15.9,1,2,8.08,0,0,0,,0,2.6878474937846906,0.6931471805599453,2.206074192613202,2026-03-05,0.0014745775183401658,Low
s_385249,2026-02-27 04:29:50,facebook,fb_camp_0002,desktop,A,Midwest,1,18.8,11.4,5,1,3.18,0,0,0,,0,2.9856819377004897,1.791759469228055,1.430311246536665,2026-02-27,0.0040480932821292575,Low
s_889969,2026-03-23 00:06:28,facebook,fb_camp_0002,tablet,B,South,0,207.9,70.9,4,5,7.85,0,0,0,,0,5.34185566856252,1.6094379124341003,2.180417459019838,2026-03-23,0.09153107714022589,High
s_843104,2026-02-20 09:07:39,google,g_camp_0012,desktop,A,South,1,42.3,48.8,5,5,3.39,0,0,0,,0,3.768152635008444,1.791759469228055,1.47932922708708,2026-02-20,0.04798170990729635,Medium
s_749685,2026-03-04 13:28:30,facebook,fb_camp_0003,mobile,B,West,0,30.1,56.1,6,4,10.87,0,0,0,,0,3.4372078191851885,1.9459101490553132,2.4740142086215764,2026-03-04,0.02919050625879938,Medium
s_134678,2026-02-18 00:18:46,facebook,fb_camp_0007,mobile,B,South,0,5.8,3.8,37,1,1.23,0,0,0,,0,1.916922612182061,3.6375861597263857,0.8020015854720274,2026-02-18,0.014526445219544848,Medium
s_781893,2026-03-25 16:12:37,facebook,fb_camp_0001,desktop,B,West,1,78.4,6.4,1,3,9.4,0,0,0,,0,4.37449836825309,0.6931471805599453,2.341805806147327,2026-03-25,0.002926212177314159,Low
s_346820,2026-02-21 02:43:06,facebook,fb_camp_0002,mobile,B,West,0,40.0,50.6,3,0,4.5,0,0,0,,0,3.713572066704308,1.3862943611198906,1.7047480922384253,2026-02-21,0.006422007080226029,Low
s_900857,2026-02-05 01:02:48,facebook,fb_camp_0002,desktop,A,South,0,37.3,8.7,1,0,5.3,0,0,0,,0,3.6454498961866,0.6931471805599453,1.840549633397487,2026-02-05,0.0011895618150048195,Low
s_563519,2026-02-04 03:57:01,facebook,fb_camp_0007,desktop,B,South,0,1.1,1.2,15,1,0.29,0,0,0,,0,0.7419373447293773,2.772588722239781,0.2546422183735807,2026-02-04,0.0050500457153827005,Low
s_719258,2026-03-12 19:28:24,google,g_camp_0012,mobile,A,South,0,61.1,85.4,4,4,1.54,0,0,0,,0,4.128745988939433,1.6094379124341003,0.9321640810304452,2026-03-12,0.10448668732975125,High
s_143360,2026-02-07 01:45:13,facebook,fb_camp_0002,mobile,B,Midwest,1,13.5,36.3,3,3,3.33,0,0,0,,0,2.6741486494265287,1.3862943611198906,1.4655675420143985,2026-02-07,0.008830104665580077,Low
s_235174,2026-03-06 23:21:17,facebook,fb_camp_0007,desktop,A,West,0,2.4,,32,0,1.04,0,0,0,,0,1.2237754316221157,3.4965075614664802,0.712949807856125,2026-03-06,0.019073635720843557,Medium
s_941467,2026-02-21 17:09:53,google,g_camp_0012,tablet,B,South,1,159.4,72.8,10,8,1.97,1,2,0,,0,5.077670695432414,2.3978952727983707,1.0885619528146082,2026-02-21,0.4335574499189739,High
s_369554,2026-03-24 09:45:19,google,g_camp_0012,mobile,B,West,1,178.9,30.4,4,5,4.38,0,0,0,,0,5.192401140956488,1.6094379124341003,1.682688374173693,2026-03-24,0.043199795587360056,Medium
s_439260,2026-03-28 05:02:01,facebook,fb_camp_0003,mobile,A,South,0,5.3,10.7,0,1,7.36,0,0,0,,0,1.840549633397487,0.0,2.1234584270966104,2026-03-28,0.0004567641687513234,Low
s_432517,2026-02-12 20:28:34,facebook,fb_camp_0003,mobile,A,Northeast,0,11.0,28.9,1,2,15.17,1,4,0,,0,2.4849066497880004,0.6931471805599453,2.7831576735890153,2026-02-12,0.001864685616713529,Low
s_006058,2026-03-05 08:57:24,facebook,fb_camp_0003,mobile,B,West,1,81.0,47.4,6,3,8.78,1,5,1,0.0,0,4.406719247264253,1.9459101490553132,2.280339484046726,2026-03-05,0.027016478242357787,Medium
s_262838,2026-02-15 15:51:14,google,g_camp_0013,mobile,B,South,0,16.9,51.0,4,4,4.34,1,4,0,,0,2.884800712846709,1.6094379124341003,1.6752256529721035,2026-02-15,0.023201863861480904,Medium
s_251100,2026-03-17 07:30:38,facebook,fb_camp_0003,mobile,A,South,0,8.7,25.5,1,2,2.45,0,0,0,,0,2.272125885509337,0.6931471805599453,1.2383742310432684,2026-03-17,0.0027369915033830542,Low
s_409212,2026-03-14 02:16:52,facebook,fb_camp_0003,mobile,B,South,0,14.7,36.6,0,0,7.87,0,0,0,,0,2.7536607123542622,0.0,2.1826747963214883,2026-03-14,0.000865132222244343,Low
s_629422,2026-02-03 08:07:50,google,g_camp_0013,mobile,B,Midwest,0,8.6,30.7,4,4,4.78,0,0,0,,0,2.2617630984737906,1.6094379124341003,1.7544036826842861,2026-02-03,0.009696833157480846,Low
s_877893,2026-03-01 19:22:42,google,g_camp_0013,mobile,B,Midwest,1,32.5,23.6,4,3,6.26,0,0,0,,0,3.5115454388310208,1.6094379124341003,1.9823798288367047,2026-03-01,0.008894115550967,Low
s_723478,2026-02-18 23:13:22,facebook,fb_camp_0002,mobile,B,Midwest,0,15.5,37.0,6,3,7.1,0,0,0,,0,2.803360380906535,1.9459101490553132,2.0918640616783932,2026-02-18,0.012113035215020565,Medium
s_716532,2026-02-21 01:05:18,facebook,fb_camp_0001,mobile,B,South,0,21.3,22.4,3,3,5.93,0,0,0,,0,3.104586678466073,1.3862943611198906,1.9358598132018119,2026-02-21,0.006048488992354953,Low
s_766566,2026-03-08 06:47:19,google,g_camp_0011,desktop,A,West,0,81.4,62.8,1,3,4.02,1,4,0,,0,4.411585436915426,0.6931471805599453,1.6134299337036377,2026-03-08,0.01658521092026282,Medium
s_468821,2026-03-24 22:18:32,facebook,fb_camp_0002,mobile,A,South,0,12.4,1.4,1,2,4.68,0,0,0,,0,2.5952547069568657,0.6931471805599453,1.7369512327330598,2026-03-24,0.0013804839585690235,Low
s_064160,2026-03-11 03:36:10,facebook,fb_camp_0002,mobile,A,West,0,11.4,0.0,2,2,9.49,0,0,0,,0,2.517696472610991,1.0986122886681096,2.3504224224082058,2026-03-11,0.0013091442679469233,Low
s_989676,2026-02-07 15:26:51,facebook,fb_camp_0007,desktop,A,Northeast,1,5.8,4.4,26,0,1.96,0,0,0,,0,1.916922612182061,3.295836866004329,1.085189268335969,2026-02-07,0.00607742287002821,Low
s_851290,2026-02-21 13:14:11,google,g_camp_0013,mobile,A,South,0,21.4,0.0,4,5,3.68,0,0,0,,0,3.109060958860994,1.6094379124341003,1.5432981099295553,2026-02-21,0.009582422724704647,Low
s_991293,2026-02-06 03:49:20,facebook,fb_camp_0001,mobile,B,South,0,12.1,34.9,4,5,5.54,0,0,0,,0,2.5726122302071057,1.6094379124341003,1.8779371654691073,2026-02-06,0.016210489620576054,Medium
s_076686,2026-03-01 12:03:47,facebook,fb_camp_0001,mobile,B,West,1,49.9,46.8,9,1,3.88,0,0,0,,0,3.929862923556477,2.302585092994046,1.5851452198650557,2026-03-01,0.020113633787346912,Medium
s_901068,2026-03-14 10:45:07,google,g_camp_0013,mobile,A,South,1,40.5,45.2,6,3,1.63,1,5,0,,0,3.725693427236653,1.9459101490553132,0.9669838461896731,2026-03-14,0.032312573162152705,Medium
s_565337,2026-02-07 21:46:54,facebook,fb_camp_0001,mobile,B,West,0,12.7,41.2,2,4,2.7,0,0,0,,0,2.617395832834079,1.0986122886681096,1.308332819650179,2026-02-07,0.010977208672375609,Low
s_264674,2026-02-09 08:01:31,google,g_camp_0011,mobile,B,South,0,39.1,43.8,5,2,2.9,0,0,0,,0,3.6913763343125234,1.791759469228055,1.3609765531356006,2026-02-09,0.016454488925947516,Medium
s_295196,2026-02-09 04:00:12,google,g_camp_0013,mobile,B,South,0,46.3,64.8,5,5,4.66,0,0,0,,0,3.856510295497887,1.791759469228055,1.7334238922150915,2026-02-09,0.06842905895967265,High
s_894563,2026-03-12 23:32:26,google,g_camp_0012,tablet,A,West,1,76.3,35.3,4,6,2.3,1,4,0,,0,4.3476939555933765,1.6094379124341003,1.1939224684724346,2026-03-12,0.053657225137261545,Medium
s_206218,2026-03-19 16:50:59,facebook,fb_camp_0007,desktop,B,Midwest,0,7.6,3.7,19,1,0.22,0,0,0,,0,2.151762203259462,2.995732273553991,0.1988508587451652,2026-03-19,0.010482017638732575,Low
s_774002,2026-02-20 12:58:17,facebook,fb_camp_0002,mobile,A,Northeast,0,58.6,31.1,6,5,7.1,0,0,0,,0,4.087655574071304,1.9459101490553132,2.0918640616783932,2026-02-20,0.032886944038981444,Medium
s_582773,2026-03-26 12:12:45,facebook,fb_camp_0002,mobile,B,West,1,17.2,19.0,3,5,7.72,0,0,0,,0,2.9014215940827497,1.3862943611198906,2.1656192379208883,2026-03-26,0.009422495449603906,Low
s_054195,2026-02-14 15:00:19,google,g_camp_0012,mobile,A,South,0,50.0,8.1,5,3,1.19,0,0,0,,0,3.9318256327243257,1.791759469228055,0.7839015438284094,2026-02-14,0.013473219923628557,Medium
s_860332,2026-02-28 13:44:13,google,g_camp_0013,mobile,A,West,0,77.4,47.4,2,1,5.22,0,0,0,,0,4.361823927356363,1.0986122886681096,1.827769906751088,2026-02-28,0.008136457542945901,Low
s_580282,2026-03-26 13:56:05,facebook,fb_camp_0002,desktop,B,South,0,92.0,0.0,1,3,5.67,0,0,0,,0,4.532599493153256,0.6931471805599453,1.8976198599275325,2026-03-26,0.002827422242248597,Low
s_075540,2026-02-26 19:16:40,facebook,fb_camp_0007,mobile,B,South,0,10.6,3.7,33,1,1.38,0,0,0,,0,2.451005098112319,3.5263605246161616,0.8671004876833832,2026-02-26,0.015310332648343552,Medium
s_154662,2026-02-03 19:18:55,google,g_camp_0012,mobile,B,West,0,23.8,36.5,2,3,6.48,0,0,0,,0,3.2108436531709366,1.0986122886681096,2.012232791986386,2026-02-03,0.007424251577399269,Low
s_947553,2026-03-17 23:18:08,facebook,fb_camp_0003,mobile,B,Northeast,0,81.6,72.1,7,4,4.62,0,0,0,,0,4.414009680526933,2.0794415416798357,1.7263316639055997,2026-03-17,0.08828077189524386,High
s_863609,2026-03-28 18:50:01,google,g_camp_0012,mobile,A,Northeast,0,51.4,41.4,4,5,2.86,0,0,0,,0,3.9589065913269965,1.6094379124341003,1.3506671834767394,2026-03-28,0.03894163489496004,Medium
s_806620,2026-02-19 22:52:12,facebook,fb_camp_0002,mobile,A,South,0,9.1,4.6,3,0,7.08,0,0,0,,0,2.312535423847214,1.3862943611198906,2.089391872533004,2026-02-19,0.0010102790868820961,Low
s_868373,2026-02-08 05:10:44,facebook,fb_camp_0001,desktop,A,West,0,39.5,55.7,1,5,1.65,1,3,0,,0,3.7013019741124933,0.6931471805599453,0.9745596399981308,2026-02-08,0.02912036632696973,Medium
s_627998,2026-02-13 19:17:35,google,g_camp_0011,mobile,B,Midwest,0,11.0,30.9,0,1,5.64,0,0,0,,0,2.4849066497880004,0.0,1.8931119634883424,2026-02-13,0.001148575491374546,Low
s_692060,2026-03-24 05:36:30,facebook,fb_camp_0002,desktop,A,Midwest,1,51.7,30.9,7,5,2.77,0,0,0,,0,3.9646154555473165,2.0794415416798357,1.3270750014599193,2026-03-24,0.04292555292223463,Medium
s_762409,2026-03-03 07:19:15,facebook,fb_camp_0002,mobile,B,Midwest,0,31.0,75.7,3,3,2.94,0,0,0,,0,3.4657359027997265,1.3862943611198906,1.3711807233098425,2026-03-03,0.03502100872935644,Medium
s_088294,2026-02-18 18:14:27,facebook,fb_camp_0001,desktop,B,Midwest,0,62.2,24.6,5,1,6.13,0,0,0,,0,4.146304301152812,1.791759469228055,1.9643112344262046,2026-02-18,0.006853471654900721,Low
s_862594,2026-02-11 23:47:40,google,g_camp_0012,mobile,B,South,0,40.5,42.2,3,3,7.37,1,3,0,,0,3.725693427236653,1.3862943611198906,2.124653884501384,2026-02-11,0.011767693310253643,Medium
